Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744248719.7529097,2025-04-10 11:31:59.752910,0.883,-19.742
1744248720.8824048,2025-04-10 11:32:00.882405,0.891,-19.758
1744248721.9553318,2025-04-10 11:32:01.955332,0.906,-19.75
1744248723.0364947,2025-04-10 11:32:03.036495,0.898,-19.75
1744248724.180241,2025-04-10 11:32:04.180241,0.906,-19.727
1744248725.2846768,2025-04-10 11:32:05.284677,0.891,-19.719
1744248726.5099008,2025-04-10 11:32:06.509901,0.898,-19.727
1744248727.640658,2025-04-10 11:32:07.640658,0.906,-19.719
1744248728.7781367,2025-04-10 11:32:08.778137,0.906,-19.719
1744248729.8894181,2025-04-10 11:32:09.889418,0.914,-19.711
1744248731.0142467,2025-04-10 11:32:11.014247,0.922,-19.703
1744248732.1421878,2025-04-10 11:32:12.142188,0.914,-19.656
1744248733.2875144,2025-04-10 11:32:13.287514,0.914,-19.641
1744248734.3941514,2025-04-10 11:32:14.394151,0.922,-19.664
1744248735.5244963,2025-04-10 11:32:15.524496,0.922,-19.641
1744248736.6506908,2025-04-10 11:32:16.650691,0.914,-19.664
1744248737.7735193,2025-04-10 11:32:17.773519,0.914,-19.656
1744248738.9003675,2025-04-10 11:32:18.900367,0.898,-19.656
1744248740.0255756,2025-04-10 11:32:20.025576,0.906,-19.664
1744248741.153763,2025-04-10 11:32:21.153763,0.906,-19.664
1744248742.2370021,2025-04-10 11:32:22.237002,0.906,-19.672
1744248743.3111875,2025-04-10 11:32:23.311188,0.906,-19.656
1744248744.3840744,2025-04-10 11:32:24.384074,0.898,-19.633
1744248745.5563927,2025-04-10 11:32:25.556393,0.898,-19.648
1744248746.6812644,2025-04-10 11:32:26.681264,0.906,-19.656
1744248747.8096178,2025-04-10 11:32:27.809618,0.906,-19.664
1744248748.941625,2025-04-10 11:32:28.941625,0.898,-19.656
1744248750.0628731,2025-04-10 11:32:30.062873,0.898,-19.648
1744248751.203499,2025-04-10 11:32:31.203499,0.906,-19.672
1744248752.3141007,2025-04-10 11:32:32.314101,0.906,-19.688
1744248753.3879218,2025-04-10 11:32:33.387922,0.906,-19.68
1744248754.4805808,2025-04-10 11:32:34.480581,0.906,-19.609
