Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744708652.1876235,2025-04-15 19:17:32,288.172,74.859
1744708654.2381558,2025-04-15 19:17:34,287.938,74.969
1744708656.2859488,2025-04-15 19:17:36,287.906,75.078
1744708658.3346076,2025-04-15 19:17:38,288.016,75.188
1744708660.3833196,2025-04-15 19:17:40,288.078,75.281
1744708662.4320502,2025-04-15 19:17:42,288.234,75.359
1744708664.4808624,2025-04-15 19:17:44,288.156,75.469
1744708666.5296724,2025-04-15 19:17:46,288.094,75.594
1744708668.5784273,2025-04-15 19:17:48,288.156,75.688
1744708670.627449,2025-04-15 19:17:50,288.25,75.781
1744708672.6762168,2025-04-15 19:17:52,288.328,75.859
1744708674.7250054,2025-04-15 19:17:54,288.375,75.969
1744708676.7761168,2025-04-15 19:17:56,288.297,76.078
1744708678.824968,2025-04-15 19:17:58,288.391,76.219
1744708680.8736753,2025-04-15 19:18:00,288.047,76.312
1744708682.9254274,2025-04-15 19:18:02,287.422,76.422
1744708684.9742484,2025-04-15 19:18:04,287.031,76.531
1744708687.0231276,2025-04-15 19:18:07,286.938,76.594
1744708689.0755734,2025-04-15 19:18:09,286.797,76.688
1744708691.1242754,2025-04-15 19:18:11,286.578,76.766
1744708693.1730225,2025-04-15 19:18:13,286.219,76.859
1744708695.2245388,2025-04-15 19:18:15,285.656,76.922
1744708697.2732885,2025-04-15 19:18:17,285.312,77.047
1744708699.3253999,2025-04-15 19:18:19,285.047,77.141
1744708701.3742588,2025-04-15 19:18:21,284.781,77.281
1744708703.4230213,2025-04-15 19:18:23,284.391,77.375
1744708705.473731,2025-04-15 19:18:25,283.859,77.438
1744708707.5225248,2025-04-15 19:18:27,283.312,77.5
1744708709.571254,2025-04-15 19:18:29,282.797,77.609
1744708711.6212645,2025-04-15 19:18:31,282.516,77.656
1744708713.6701293,2025-04-15 19:18:33,282.391,77.719
1744708715.7186651,2025-04-15 19:18:35,281.953,77.797
1744708717.7700953,2025-04-15 19:18:37,281.859,77.875
1744708719.8190181,2025-04-15 19:18:39,281.453,77.953
